"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"in_out";"sex"
"2687";"2005_1314_hestmannøy";"2005_1314";1314;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"gene_new";NA;NA;"gene_new";0;166;166;5.11198778835654;1;1
"2688";"2003_1315_indre kvarøy";"2003_1315";1315;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"no";"obs";NA;NA;1;50;50;3.91202300542815;1;1
"2689";"2004_1315_indre kvarøy";"2004_1315";1315;"2004_indre kvarøy";2004;"indre kvarøy";28;2;2002;"no";NA;"capt";NA;1;31;31;3.43398720448515;1;1
"2690";"2005_1315_indre kvarøy";"2005_1315";1315;"2005_indre kvarøy";2005;"indre kvarøy";28;3;2002;"yes";NA;NA;NA;1;58;58;4.06044301054642;1;1
"2691";"2006_1315_indre kvarøy";"2006_1315";1315;"2006_indre kvarøy";2006;"indre kvarøy";28;4;2002;"no";NA;"capt";NA;1;39;39;3.66356164612965;1;1
"2692";"2007_1315_indre kvarøy";"2007_1315";1315;"2007_indre kvarøy";2007;"indre kvarøy";28;5;2002;"no";"obs";NA;NA;1;57;57;4.04305126783455;1;1
"2693";"2008_1315_indre kvarøy";"2008_1315";1315;"2008_indre kvarøy";2008;"indre kvarøy";28;6;2002;"no";NA;"capt";NA;1;68;68;4.21950770517611;1;1
"2694";"2009_1315_indre kvarøy";"2009_1315";1315;"2009_indre kvarøy";2009;"indre kvarøy";28;7;2002;"no";NA;"capt";NA;0;41;41;3.71357206670431;1;1
"2695";"2003_1316_hestmannøy";"2003_1316";1316;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";NA;NA;0;191;191;5.25227342804663;1;0
"2696";"2003_1317_gjerøy";"2003_1317";1317;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";"obs";"capt";NA;0;74;74;4.30406509320417;1;0
"2697";"2003_1318_gjerøy";"2003_1318";1318;"2003_gjerøy";2003;"gjerøy";26;1;2002;"yes";NA;NA;NA;1;74;74;4.30406509320417;1;0
"2698";"2004_1318_gjerøy";"2004_1318";1318;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";NA;NA;0;58;58;4.06044301054642;1;0
"2699";"2003_1319_indre kvarøy";"2003_1319";1319;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"no";"obs";NA;NA;1;50;50;3.91202300542815;1;0
"2700";"2004_1319_indre kvarøy";"2004_1319";1319;"2004_indre kvarøy";2004;"indre kvarøy";28;2;2002;"no";"obs";"capt";NA;1;31;31;3.43398720448515;1;0
"2701";"2005_1319_indre kvarøy";"2005_1319";1319;"2005_indre kvarøy";2005;"indre kvarøy";28;3;2002;"yes";NA;NA;NA;1;58;58;4.06044301054642;1;0
"2702";"2006_1319_indre kvarøy";"2006_1319";1319;"2006_indre kvarøy";2006;"indre kvarøy";28;4;2002;"no";"obs";"capt";NA;1;39;39;3.66356164612965;1;0
"2703";"2007_1319_indre kvarøy";"2007_1319";1319;"2007_indre kvarøy";2007;"indre kvarøy";28;5;2002;"gene_new";NA;NA;"gene_new";0;57;57;4.04305126783455;1;0
"2704";"2003_1320_gjerøy";"2003_1320";1320;"2003_gjerøy";2003;"gjerøy";26;1;2002;"yes";NA;NA;NA;1;74;74;4.30406509320417;1;1
"2705";"2004_1320_gjerøy";"2004_1320";1320;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;1
"2706";"2005_1320_gjerøy";"2005_1320";1320;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";"obs";NA;NA;0;58;58;4.06044301054642;1;1
"2707";"2003_1321_nesøy";"2003_1321";1321;"2003_nesøy";2003;"nesøy";20;1;2002;"no";"obs";NA;NA;0;14;14;2.63905732961526;1;1
"2708";"2001_1322_hestmannøy";"2001_1322";1322;"2001_hestmannøy";2001;"hestmannøy";27;1;2000;"gene_new";NA;NA;"gene_new";1;141;141;4.94875989037817;1;1
"2709";"2002_1322_hestmannøy";"2002_1322";1322;"2002_hestmannøy";2002;"hestmannøy";27;2;2000;"no";"obs";"capt";NA;0;81;81;4.39444915467244;1;1
"2710";"2002_1323_hestmannøy";"2002_1323";1323;"2002_hestmannøy";2002;"hestmannøy";27;1;2001;"no";NA;"capt";NA;0;81;81;4.39444915467244;1;0
"2711";"2002_1324_hestmannøy";"2002_1324";1324;"2002_hestmannøy";2002;"hestmannøy";27;1;2001;"no";NA;"capt";NA;1;81;81;4.39444915467244;1;1
"2712";"2003_1324_hestmannøy";"2003_1324";1324;"2003_hestmannøy";2003;"hestmannøy";27;2;2001;"no";"obs";NA;NA;1;191;191;5.25227342804663;1;1
"2713";"2004_1324_hestmannøy";"2004_1324";1324;"2004_hestmannøy";2004;"hestmannøy";27;3;2001;"yes";NA;NA;NA;1;88;88;4.47733681447821;1;1
"2714";"2005_1324_hestmannøy";"2005_1324";1324;"2005_hestmannøy";2005;"hestmannøy";27;4;2001;"no";NA;"capt";NA;1;166;166;5.11198778835654;1;1
"2715";"2006_1324_hestmannøy";"2006_1324";1324;"2006_hestmannøy";2006;"hestmannøy";27;5;2001;"no";"obs";NA;NA;1;133;133;4.89034912822175;1;1
"2716";"2007_1324_hestmannøy";"2007_1324";1324;"2007_hestmannøy";2007;"hestmannøy";27;6;2001;"no";"obs";NA;NA;0;172;172;5.14749447681345;1;1
"2717";"2003_1325_hestmannøy";"2003_1325";1325;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";NA;NA;0;191;191;5.25227342804663;1;0
"2718";"2003_1326_aldra";"2003_1326";1326;"2003_aldra";2003;"aldra";38;1;2002;"no";"obs";"capt";NA;0;36;36;3.58351893845611;1;0
"2719";"2003_1327_myken";"2003_1327";1327;"2003_myken";2003;"myken";22;1;2002;"no";"obs";"capt";NA;0;46;46;3.8286413964891;0;0
"2720";"2003_1328_hestmannøy";"2003_1328";1328;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";NA;NA;0;191;191;5.25227342804663;1;0
"2721";"2003_1329_hestmannøy";"2003_1329";1329;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;1
"2722";"2004_1329_hestmannøy";"2004_1329";1329;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";"obs";NA;NA;0;88;88;4.47733681447821;1;1
"2723";"2003_1330_hestmannøy";"2003_1330";1330;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;0
"2724";"2004_1330_hestmannøy";"2004_1330";1330;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";NA;"capt";NA;1;88;88;4.47733681447821;1;0
"2725";"2005_1330_hestmannøy";"2005_1330";1330;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"no";NA;"capt";NA;1;166;166;5.11198778835654;1;0
"2726";"2006_1330_hestmannøy";"2006_1330";1330;"2006_hestmannøy";2006;"hestmannøy";27;4;2002;"no";"obs";"capt";NA;1;133;133;4.89034912822175;1;0
"2727";"2007_1330_hestmannøy";"2007_1330";1330;"2007_hestmannøy";2007;"hestmannøy";27;5;2002;"no";"obs";"capt";NA;0;172;172;5.14749447681345;1;0
"2728";"2002_1331_hestmannøy";"2002_1331";1331;"2002_hestmannøy";2002;"hestmannøy";27;1;2001;"no";NA;"capt";NA;0;81;81;4.39444915467244;1;1
"2729";"2002_1332_hestmannøy";"2002_1332";1332;"2002_hestmannøy";2002;"hestmannøy";27;1;2001;"no";NA;"capt";NA;0;81;81;4.39444915467244;1;1
"2730";"2003_1333_hestmannøy";"2003_1333";1333;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;0;191;191;5.25227342804663;1;0
"2731";"2003_1334_indre kvarøy";"2003_1334";1334;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"no";NA;"capt";NA;0;50;50;3.91202300542815;1;1
"2732";"2003_1335_indre kvarøy";"2003_1335";1335;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"no";"obs";"capt";NA;0;50;50;3.91202300542815;1;1
"2733";"2002_1336_nesøy";"2002_1336";1336;"2002_nesøy";2002;"nesøy";20;1;2001;"no";NA;"capt";NA;0;24;24;3.17805383034795;1;0
"2734";"2003_1337_træna";"2003_1337";1337;"2003_træna";2003;"træna";23;1;2002;"no";NA;"capt";NA;1;8;8;2.07944154167984;0;1
"2735";"2004_1337_træna";"2004_1337";1337;"2004_træna";2004;"træna";23;2;2002;"gene_new";NA;NA;"gene_new";0;50;50;3.91202300542815;0;1
"2736";"2002_1338_sleneset";"2002_1338";1338;"2002_sleneset";2002;"sleneset";35;1;2001;"no";NA;"capt";NA;1;47;47;3.85014760171006;0;1
"2737";"2003_1338_sleneset";"2003_1338";1338;"2003_sleneset";2003;"sleneset";35;2;2001;"no";"obs";NA;NA;1;35;35;3.55534806148941;0;1
"2738";"2004_1338_sleneset";"2004_1338";1338;"2004_sleneset";2004;"sleneset";35;3;2001;"yes";NA;NA;NA;1;43;43;3.76120011569356;0;1
"2739";"2005_1338_sleneset";"2005_1338";1338;"2005_sleneset";2005;"sleneset";35;4;2001;"gene_new";NA;NA;"gene_new";0;37;37;3.61091791264422;0;1
"2740";"2000_1339_træna";"2000_1339";1339;"2000_træna";2000;"træna";23;1;1999;"gene_new";NA;NA;"gene_new";1;14;14;2.63905732961526;0;0
"2741";"2001_1339_træna";"2001_1339";1339;"2001_træna";2001;"træna";23;2;1999;"gene_new";NA;NA;"gene_new";1;7;7;1.94591014905531;0;0
"2742";"2002_1339_sleneset";"2002_1339";1339;"2002_sleneset";2002;"sleneset";35;3;1999;"no";"obs";"capt";NA;1;47;47;3.85014760171006;0;0
"2743";"2003_1339_træna";"2003_1339";1339;"2003_træna";2003;"træna";23;4;1999;"no";"obs";NA;NA;0;8;8;2.07944154167984;0;0
"2744";"2003_1340_sleneset";"2003_1340";1340;"2003_sleneset";2003;"sleneset";35;1;2002;"no";"obs";NA;NA;1;35;35;3.55534806148941;0;1
"2745";"2004_1340_lovund";"2004_1340";1340;"2004_lovund";2004;"lovund";34;2;2002;"yes";NA;NA;NA;1;51;51;3.93182563272433;0;1
"2746";"2005_1340_lovund";"2005_1340";1340;"2005_lovund";2005;"lovund";34;3;2002;"yes";NA;NA;NA;1;29;29;3.36729582998647;0;1
"2747";"2006_1340_lovund";"2006_1340";1340;"2006_lovund";2006;"lovund";34;4;2002;"yes";NA;NA;NA;1;44;44;3.78418963391826;0;1
"2748";"2007_1340_lovund";"2007_1340";1340;"2007_lovund";2007;"lovund";34;5;2002;"no";"obs";NA;NA;0;27;27;3.29583686600433;0;1
"2749";"2003_1341_selvær";"2003_1341";1341;"2003_selvær";2003;"selvær";24;1;2002;"no";NA;"capt";NA;1;19;19;2.94443897916644;0;0
"2750";"2004_1341_selvær";"2004_1341";1341;"2004_selvær";2004;"selvær";24;2;2002;"no";"obs";NA;NA;0;40;40;3.68887945411394;0;0
"2751";"2002_1342_sleneset";"2002_1342";1342;"2002_sleneset";2002;"sleneset";35;1;2001;"no";NA;"capt";NA;0;47;47;3.85014760171006;0;0
"2752";"2003_1343_gjerøy";"2003_1343";1343;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;1;74;74;4.30406509320417;1;1
"2753";"2004_1343_gjerøy";"2004_1343";1343;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;1
"2754";"2005_1343_gjerøy";"2005_1343";1343;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";NA;"capt";NA;0;58;58;4.06044301054642;1;1
"2755";"2003_1344_gjerøy";"2003_1344";1344;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;1;74;74;4.30406509320417;1;0
"2756";"2004_1344_gjerøy";"2004_1344";1344;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;0
"2757";"2005_1344_gjerøy";"2005_1344";1344;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;0
"2758";"2006_1344_gjerøy";"2006_1344";1344;"2006_gjerøy";2006;"gjerøy";26;4;2002;"no";NA;"capt";NA;0;63;63;4.14313472639153;1;0
"2759";"2003_1345_gjerøy";"2003_1345";1345;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;1;74;74;4.30406509320417;1;0
"2760";"2004_1345_gjerøy";"2004_1345";1345;"2004_gjerøy";2004;"gjerøy";26;2;2002;"yes";NA;NA;NA;1;58;58;4.06044301054642;1;0
"2761";"2005_1345_gjerøy";"2005_1345";1345;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";NA;"capt";NA;1;58;58;4.06044301054642;1;0
"2762";"2006_1345_gjerøy";"2006_1345";1345;"2006_gjerøy";2006;"gjerøy";26;4;2002;"no";"obs";"capt";NA;1;63;63;4.14313472639153;1;0
"2763";"2007_1345_gjerøy";"2007_1345";1345;"2007_gjerøy";2007;"gjerøy";26;5;2002;"no";NA;"capt";NA;0;108;108;4.68213122712422;1;0
"2764";"2003_1346_gjerøy";"2003_1346";1346;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;1;74;74;4.30406509320417;1;1
"2765";"2004_1346_gjerøy";"2004_1346";1346;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;1
"2766";"2005_1346_gjerøy";"2005_1346";1346;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";"obs";NA;NA;0;58;58;4.06044301054642;1;1
"2767";"2003_1347_gjerøy";"2003_1347";1347;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;0;74;74;4.30406509320417;1;0
"2768";"2003_1348_gjerøy";"2003_1348";1348;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";"obs";"capt";NA;0;74;74;4.30406509320417;1;1
"2769";"2003_1349_gjerøy";"2003_1349";1349;"2003_gjerøy";2003;"gjerøy";26;1;2002;"no";NA;"capt";NA;1;74;74;4.30406509320417;1;0
"2770";"2004_1349_gjerøy";"2004_1349";1349;"2004_gjerøy";2004;"gjerøy";26;2;2002;"no";"obs";"capt";NA;1;58;58;4.06044301054642;1;0
"2771";"2005_1349_gjerøy";"2005_1349";1349;"2005_gjerøy";2005;"gjerøy";26;3;2002;"no";NA;"capt";NA;0;58;58;4.06044301054642;1;0
"2772";"2003_1350_hestmannøy";"2003_1350";1350;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";"capt";NA;1;191;191;5.25227342804663;1;1
"2773";"2004_1350_hestmannøy";"2004_1350";1350;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";"obs";"capt";NA;1;88;88;4.47733681447821;1;1
"2774";"2005_1350_hestmannøy";"2005_1350";1350;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"gene_new";NA;NA;"gene_new";0;166;166;5.11198778835654;1;1
"2775";"2003_1351_hestmannøy";"2003_1351";1351;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;0
"2776";"2004_1351_hestmannøy";"2004_1351";1351;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";"obs";NA;NA;0;88;88;4.47733681447821;1;0
"2777";"2003_1352_hestmannøy";"2003_1352";1352;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;0;191;191;5.25227342804663;1;1
"2778";"2003_1353_hestmannøy";"2003_1353";1353;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;1
"2779";"2004_1353_hestmannøy";"2004_1353";1353;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";NA;"capt";NA;0;88;88;4.47733681447821;1;1
"2780";"2003_1354_myken";"2003_1354";1354;"2003_myken";2003;"myken";22;1;2002;"no";"obs";NA;NA;1;46;46;3.8286413964891;0;1
"2781";"2004_1354_myken";"2004_1354";1354;"2004_myken";2004;"myken";22;2;2002;"no";"obs";NA;NA;1;25;25;3.2188758248682;0;1
"2782";"2005_1354_myken";"2005_1354";1354;"2005_myken";2005;"myken";22;3;2002;"no";"obs";"capt";NA;1;37;37;3.61091791264422;0;1
"2783";"2006_1354_myken";"2006_1354";1354;"2006_myken";2006;"myken";22;4;2002;"no";"obs";"capt";NA;1;27;27;3.29583686600433;0;1
"2784";"2007_1354_myken";"2007_1354";1354;"2007_myken";2007;"myken";22;5;2002;"no";"obs";"capt";NA;0;32;32;3.46573590279973;0;1
"2785";"2003_1355_myken";"2003_1355";1355;"2003_myken";2003;"myken";22;1;2002;"no";"obs";NA;NA;0;46;46;3.8286413964891;0;1
"2786";"2003_1356_myken";"2003_1356";1356;"2003_myken";2003;"myken";22;1;2002;"yes";NA;NA;NA;1;46;46;3.8286413964891;0;1
"2787";"2004_1356_myken";"2004_1356";1356;"2004_myken";2004;"myken";22;2;2002;"no";"obs";NA;NA;0;25;25;3.2188758248682;0;1
"2788";"2003_1357_myken";"2003_1357";1357;"2003_myken";2003;"myken";22;1;2002;"no";NA;"capt";NA;1;46;46;3.8286413964891;0;1
"2789";"2004_1357_myken";"2004_1357";1357;"2004_myken";2004;"myken";22;2;2002;"yes";NA;NA;NA;1;25;25;3.2188758248682;0;1
"2790";"2005_1357_myken";"2005_1357";1357;"2005_myken";2005;"myken";22;3;2002;"no";NA;"capt";NA;0;37;37;3.61091791264422;0;1
"2791";"2003_1358_myken";"2003_1358";1358;"2003_myken";2003;"myken";22;1;2002;"no";"obs";"capt";NA;0;46;46;3.8286413964891;0;1
"2792";"2003_1359_myken";"2003_1359";1359;"2003_myken";2003;"myken";22;1;2002;"no";"obs";"capt";NA;1;46;46;3.8286413964891;0;1
"2793";"2004_1359_myken";"2004_1359";1359;"2004_myken";2004;"myken";22;2;2002;"no";"obs";NA;NA;0;25;25;3.2188758248682;0;1
"2794";"2003_1360_hestmannøy";"2003_1360";1360;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";"capt";NA;0;191;191;5.25227342804663;1;1
"2795";"2003_1361_aldra";"2003_1361";1361;"2003_aldra";2003;"aldra";38;1;2002;"yes";NA;NA;NA;1;36;36;3.58351893845611;1;1
"2796";"2004_1361_aldra";"2004_1361";1361;"2004_aldra";2004;"aldra";38;2;2002;"no";"obs";NA;NA;1;53;53;3.97029191355212;1;1
"2797";"2005_1361_aldra";"2005_1361";1361;"2005_aldra";2005;"aldra";38;3;2002;"no";"obs";NA;NA;0;61;61;4.11087386417331;1;1
"2798";"2003_1362_aldra";"2003_1362";1362;"2003_aldra";2003;"aldra";38;1;2002;"no";NA;"capt";NA;1;36;36;3.58351893845611;1;1
"2799";"2004_1362_aldra";"2004_1362";1362;"2004_aldra";2004;"aldra";38;2;2002;"no";"obs";NA;NA;1;53;53;3.97029191355212;1;1
"2800";"2005_1362_aldra";"2005_1362";1362;"2005_aldra";2005;"aldra";38;3;2002;"no";"obs";NA;NA;1;61;61;4.11087386417331;1;1
"2801";"2006_1362_aldra";"2006_1362";1362;"2006_aldra";2006;"aldra";38;4;2002;"no";NA;"capt";NA;1;37;37;3.61091791264422;1;1
"2802";"2007_1362_aldra";"2007_1362";1362;"2007_aldra";2007;"aldra";38;5;2002;"no";NA;"capt";NA;0;43;43;3.76120011569356;1;1
"2803";"2003_1363_aldra";"2003_1363";1363;"2003_aldra";2003;"aldra";38;1;2002;"no";"obs";"capt";NA;1;36;36;3.58351893845611;1;0
"2804";"2004_1363_aldra";"2004_1363";1363;"2004_aldra";2004;"aldra";38;2;2002;"no";NA;"capt";NA;1;53;53;3.97029191355212;1;0
"2805";"2005_1363_aldra";"2005_1363";1363;"2005_aldra";2005;"aldra";38;3;2002;"no";"obs";NA;NA;0;61;61;4.11087386417331;1;0
"2806";"2003_1364_indre kvarøy";"2003_1364";1364;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"no";"obs";"capt";NA;1;50;50;3.91202300542815;1;1
"2807";"2004_1364_indre kvarøy";"2004_1364";1364;"2004_indre kvarøy";2004;"indre kvarøy";28;2;2002;"no";"obs";"capt";NA;1;31;31;3.43398720448515;1;1
"2808";"2005_1364_indre kvarøy";"2005_1364";1364;"2005_indre kvarøy";2005;"indre kvarøy";28;3;2002;"no";NA;"capt";NA;1;58;58;4.06044301054642;1;1
"2809";"2006_1364_indre kvarøy";"2006_1364";1364;"2006_indre kvarøy";2006;"indre kvarøy";28;4;2002;"no";NA;"capt";NA;0;39;39;3.66356164612965;1;1
"2810";"2003_1365_lovund";"2003_1365";1365;"2003_lovund";2003;"lovund";34;1;2002;"no";"obs";NA;NA;0;44;44;3.78418963391826;0;0
"2811";"2003_1366_lovund";"2003_1366";1366;"2003_lovund";2003;"lovund";34;1;2002;"no";"obs";NA;NA;1;44;44;3.78418963391826;0;1
"2812";"2004_1366_lovund";"2004_1366";1366;"2004_lovund";2004;"lovund";34;2;2002;"no";"obs";NA;NA;0;51;51;3.93182563272433;0;1
"2813";"2003_1367_lurøy-onøy";"2003_1367";1367;"2003_lurøy-onøy";2003;"lurøy-onøy";33;1;2002;"no";"obs";NA;NA;1;20;20;2.99573227355399;1;0
"2814";"2004_1367_lurøy-onøy";"2004_1367";1367;"2004_lurøy-onøy";2004;"lurøy-onøy";33;2;2002;"no";"obs";"capt";NA;0;62;62;4.12713438504509;1;0
"2815";"2003_1368_hestmannøy";"2003_1368";1368;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;0
"2816";"2004_1368_hestmannøy";"2004_1368";1368;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";"obs";NA;NA;0;88;88;4.47733681447821;1;0
"2817";"2003_1369_hestmannøy";"2003_1369";1369;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;0;191;191;5.25227342804663;1;1
"2818";"2003_1370_hestmannøy";"2003_1370";1370;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;1;191;191;5.25227342804663;1;1
"2819";"2004_1370_hestmannøy";"2004_1370";1370;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";NA;"capt";NA;0;88;88;4.47733681447821;1;1
"2820";"2003_1371_hestmannøy";"2003_1371";1371;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"yes";NA;NA;NA;1;191;191;5.25227342804663;1;1
"2821";"2004_1371_hestmannøy";"2004_1371";1371;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"yes";NA;NA;NA;1;88;88;4.47733681447821;1;1
"2822";"2005_1371_hestmannøy";"2005_1371";1371;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"no";"obs";NA;NA;0;166;166;5.11198778835654;1;1
"2823";"2003_1372_hestmannøy";"2003_1372";1372;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";"obs";"capt";NA;1;191;191;5.25227342804663;1;0
"2824";"2004_1372_hestmannøy";"2004_1372";1372;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";NA;"capt";NA;1;88;88;4.47733681447821;1;0
"2825";"2005_1372_hestmannøy";"2005_1372";1372;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"no";"obs";NA;NA;0;166;166;5.11198778835654;1;0
"2826";"2003_1373_hestmannøy";"2003_1373";1373;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"yes";NA;NA;NA;1;191;191;5.25227342804663;1;0
"2827";"2004_1373_hestmannøy";"2004_1373";1373;"2004_hestmannøy";2004;"hestmannøy";27;2;2002;"no";"obs";"capt";NA;1;88;88;4.47733681447821;1;0
"2828";"2005_1373_hestmannøy";"2005_1373";1373;"2005_hestmannøy";2005;"hestmannøy";27;3;2002;"yes";NA;NA;NA;1;166;166;5.11198778835654;1;0
"2829";"2006_1373_hestmannøy";"2006_1373";1373;"2006_hestmannøy";2006;"hestmannøy";27;4;2002;"no";NA;"capt";NA;1;133;133;4.89034912822175;1;0
"2830";"2007_1373_hestmannøy";"2007_1373";1373;"2007_hestmannøy";2007;"hestmannøy";27;5;2002;"no";"obs";"capt";NA;0;172;172;5.14749447681345;1;0
"2831";"2003_1374_hestmannøy";"2003_1374";1374;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;0;191;191;5.25227342804663;1;0
"2832";"2003_1375_selvær";"2003_1375";1375;"2003_selvær";2003;"selvær";24;1;2002;"no";"obs";NA;NA;1;19;19;2.94443897916644;0;0
"2833";"2004_1375_selvær";"2004_1375";1375;"2004_selvær";2004;"selvær";24;2;2002;"no";"obs";NA;NA;1;40;40;3.68887945411394;0;0
"2834";"2005_1375_selvær";"2005_1375";1375;"2005_selvær";2005;"selvær";24;3;2002;"no";"obs";NA;NA;0;53;53;3.97029191355212;0;0
"2835";"2002_1376_lurøy-onøy";"2002_1376";1376;"2002_lurøy-onøy";2002;"lurøy-onøy";33;1;2001;"no";"obs";"capt";NA;0;12;12;2.484906649788;1;0
"2836";"2003_1377_lurøy-onøy";"2003_1377";1377;"2003_lurøy-onøy";2003;"lurøy-onøy";33;1;2002;"yes";NA;NA;NA;1;20;20;2.99573227355399;1;0
"2837";"2004_1377_lurøy-onøy";"2004_1377";1377;"2004_lurøy-onøy";2004;"lurøy-onøy";33;2;2002;"no";"obs";"capt";NA;1;62;62;4.12713438504509;1;0
"2838";"2005_1377_lurøy-onøy";"2005_1377";1377;"2005_lurøy-onøy";2005;"lurøy-onøy";33;3;2002;"yes";NA;NA;NA;1;85;85;4.44265125649032;1;0
"2839";"2006_1377_lurøy-onøy";"2006_1377";1377;"2006_lurøy-onøy";2006;"lurøy-onøy";33;4;2002;"gene_new";NA;NA;"gene_new";0;30;30;3.40119738166216;1;0
"2840";"2003_1378_lurøy-onøy";"2003_1378";1378;"2003_lurøy-onøy";2003;"lurøy-onøy";33;1;2002;"no";"obs";"capt";NA;0;20;20;2.99573227355399;1;0
"2841";"2003_1379_hestmannøy";"2003_1379";1379;"2003_hestmannøy";2003;"hestmannøy";27;1;2002;"no";NA;"capt";NA;0;191;191;5.25227342804663;1;0
"2842";"2003_1380_lurøy-onøy";"2003_1380";1380;"2003_lurøy-onøy";2003;"lurøy-onøy";33;1;2002;"no";"obs";"capt";NA;1;20;20;2.99573227355399;1;0
"2843";"2004_1380_lurøy-onøy";"2004_1380";1380;"2004_lurøy-onøy";2004;"lurøy-onøy";33;2;2002;"no";"obs";"capt";NA;1;62;62;4.12713438504509;1;0
"2844";"2005_1380_lurøy-onøy";"2005_1380";1380;"2005_lurøy-onøy";2005;"lurøy-onøy";33;3;2002;"no";NA;"capt";NA;0;85;85;4.44265125649032;1;0
"2845";"2003_1381_indre kvarøy";"2003_1381";1381;"2003_indre kvarøy";2003;"indre kvarøy";28;1;2002;"yes";NA;NA;NA;1;50;50;3.91202300542815;1;1
"2846";"2004_1381_indre kvarøy";"2004_1381";1381;"2004_indre kvarøy";2004;"indre kvarøy";28;2;2002;"no";NA;"capt";NA;1;31;31;3.43398720448515;1;1
"2847";"2005_1381_indre kvarøy";"2005_1381";1381;"2005_indre kvarøy";2005;"indre kvarøy";28;3;2002;"no";NA;"capt";NA;1;58;58;4.06044301054642;1;1
"2848";"2006_1381_indre kvarøy";"2006_1381";1381;"2006_indre kvarøy";2006;"indre kvarøy";28;4;2002;"no";NA;"capt";NA;1;39;39;3.66356164612965;1;1
