"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_age_sq";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"zNR";"in_out";"sex";"N_nestlings";"N_Recruits";"r2s"
"139";"2007_77_myken";"2007_77";77;"2007_myken";2007;"myken";22;4;16;2002;"no";"obs";NA;NA;0;32;32;3.46573590279973;0.221428571428571;0;1;3;1;1
"140";"2007_78_myken";"2007_78";78;"2007_myken";2007;"myken";22;4;16;2002;"gene_new";NA;NA;"gene_new";1;32;32;3.46573590279973;0.221428571428571;0;1;5;0;2
"141";"2008_78_myken";"2008_78";78;"2008_myken";2008;"myken";22;5;25;2002;"gene_new";NA;NA;"gene_new";0;22;22;3.09104245335832;-0.0285714285714286;0;1;13;3;3
"142";"2008_79_gjerøy";"2008_79";79;"2008_gjerøy";2008;"gjerøy";26;5;25;2002;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;0;2;1;3
"143";"2007_80_indre kvarøy";"2007_80";80;"2007_indre kvarøy";2007;"indre kvarøy";28;4;16;2002;"gene_new";NA;NA;"gene_new";0;57;57;4.04305126783455;-0.315625;1;1;2;0;0
"144";"2007_81_sleneset";"2007_81";81;"2007_sleneset";2007;"sleneset";35;3;9;2003;"yes";NA;NA;NA;1;52;52;3.95124371858143;0.334375;0;1;1;1;3
"145";"2008_81_sleneset";"2008_81";81;"2008_sleneset";2008;"sleneset";35;4;16;2003;"no";"obs";"capt";NA;1;37;37;3.61091791264422;-0.040625;0;1;2;1;3
"146";"2009_81_sleneset";"2009_81";81;"2009_sleneset";2009;"sleneset";35;5;25;2003;"gene_new";NA;NA;"gene_new";1;23;23;3.13549421592915;-0.390625;0;1;2;1;3
"147";"2010_81_sleneset";"2010_81";81;"2010_sleneset";2010;"sleneset";35;6;36;2003;"gene_new";NA;NA;"gene_new";1;41;41;3.71357206670431;0.059375;0;1;5;3;5
"148";"2011_81_sleneset";"2011_81";81;"2011_sleneset";2011;"sleneset";35;7;49;2003;"gene_new";NA;NA;"gene_new";0;47;47;3.85014760171006;0.209375;0;1;4;0;0
"149";"2007_82_sleneset";"2007_82";82;"2007_sleneset";2007;"sleneset";35;3;9;2003;"no";"obs";NA;NA;0;52;52;3.95124371858143;0.334375;0;0;8;1;1
"150";"2007_83_hestmannøy";"2007_83";83;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";NA;NA;0;172;172;5.14749447681345;0.053125;1;1;2;2;2
"151";"2007_84_hestmannøy";"2007_84";84;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;2;3;5
"152";"2008_85_hestmannøy";"2008_85";85;"2008_hestmannøy";2008;"hestmannøy";27;4;16;2003;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;1;1;1;1
"153";"2007_86_selvær";"2007_86";86;"2007_selvær";2007;"selvær";24;3;9;2003;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;0;4;0;2
"154";"2007_87_sleneset";"2007_87";87;"2007_sleneset";2007;"sleneset";35;3;9;2003;"gene_new";NA;NA;"gene_new";0;52;52;3.95124371858143;0.334375;0;0;4;0;0
"155";"2007_88_sleneset";"2007_88";88;"2007_sleneset";2007;"sleneset";35;3;9;2003;"no";"obs";NA;NA;0;52;52;3.95124371858143;0.334375;0;1;8;3;3
"156";"2007_89_sleneset";"2007_89";89;"2007_sleneset";2007;"sleneset";35;3;9;2003;"no";"obs";NA;NA;0;52;52;3.95124371858143;0.334375;0;1;8;0;0
"157";"2008_90_hestmannøy";"2008_90";90;"2008_hestmannøy";2008;"hestmannøy";27;4;16;2003;"no";"obs";"capt";NA;0;153;153;5.03043792139244;-0.421875;1;0;3;2;2
"158";"2007_91_indre kvarøy";"2007_91";91;"2007_indre kvarøy";2007;"indre kvarøy";28;3;9;2003;"no";"obs";NA;NA;1;57;57;4.04305126783455;-0.315625;1;1;5;6;8
"159";"2008_91_indre kvarøy";"2008_91";91;"2008_indre kvarøy";2008;"indre kvarøy";28;4;16;2003;"gene_new";NA;NA;"gene_new";0;68;68;4.21950770517611;-0.040625;1;1;1;3;3
"160";"2007_92_hestmannøy";"2007_92";92;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;2;2;4
"161";"2008_92_hestmannøy";"2008_92";92;"2008_hestmannøy";2008;"hestmannøy";27;4;16;2003;"no";"obs";NA;NA;0;153;153;5.03043792139244;-0.421875;1;0;5;2;2
"162";"2007_93_selvær";"2007_93";93;"2007_selvær";2007;"selvær";24;3;9;2003;"gene_new";NA;NA;"gene_new";1;60;60;4.0943445622221;0.01875;0;1;7;1;3
"163";"2008_93_selvær";"2008_93";93;"2008_selvær";2008;"selvær";24;4;16;2003;"gene_new";NA;NA;"gene_new";1;89;89;4.48863636973214;0.74375;0;1;5;0;2
"164";"2009_93_selvær";"2009_93";93;"2009_selvær";2009;"selvær";24;5;25;2003;"gene_new";NA;NA;"gene_new";0;45;45;3.80666248977032;-0.35625;0;1;1;2;2
"165";"2007_94_lovund";"2007_94";94;"2007_lovund";2007;"lovund";34;4;16;2002;"gene_new";NA;NA;"gene_new";0;27;27;3.29583686600433;-0.390625;0;1;4;2;2
"166";"2007_95_selvær";"2007_95";95;"2007_selvær";2007;"selvær";24;4;16;2002;"gene_new";NA;NA;"gene_new";0;60;60;4.0943445622221;0.01875;0;0;2;1;1
"167";"2007_96_selvær";"2007_96";96;"2007_selvær";2007;"selvær";24;4;16;2002;"gene_new";NA;NA;"gene_new";0;60;60;4.0943445622221;0.01875;0;1;1;1;1
"168";"2007_97_gjerøy";"2007_97";97;"2007_gjerøy";2007;"gjerøy";26;3;9;2003;"no";"obs";NA;NA;1;108;108;4.68213122712422;-0.571875;1;1;7;3;5
"169";"2007_98_selvær";"2007_98";98;"2007_selvær";2007;"selvær";24;3;9;2003;"no";"obs";NA;NA;0;60;60;4.0943445622221;0.01875;0;1;7;2;2
"170";"2010_99_gjerøy";"2010_99";99;"2010_gjerøy";2010;"gjerøy";26;6;36;2003;"gene_new";NA;NA;"gene_new";0;136;136;4.91265488573605;0.128125;1;1;1;0;0
"171";"2007_100_selvær";"2007_100";100;"2007_selvær";2007;"selvær";24;3;9;2003;"gene_new";NA;NA;"gene_new";0;60;60;4.0943445622221;0.01875;0;1;1;0;0
"172";"2008_101_myken";"2008_101";101;"2008_myken";2008;"myken";22;4;16;2003;"yes";NA;NA;NA;1;22;22;3.09104245335832;-0.0285714285714286;0;0;4;0;2
"173";"2009_101_myken";"2009_101";101;"2009_myken";2009;"myken";22;5;25;2003;"no";NA;"capt";NA;1;13;13;2.56494935746154;-0.253571428571429;0;0;5;1;3
"174";"2010_101_myken";"2010_101";101;"2010_myken";2010;"myken";22;6;36;2003;"gene_new";NA;NA;"gene_new";1;22;22;3.09104245335832;-0.0285714285714286;0;0;8;3;5
"175";"2011_101_myken";"2011_101";101;"2011_myken";2011;"myken";22;7;49;2003;"gene_new";NA;NA;"gene_new";0;27;27;3.29583686600433;0.0964285714285714;0;0;1;1;1
"176";"2007_102_hestmannøy";"2007_102";102;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";NA;"capt";NA;0;172;172;5.14749447681345;0.053125;1;0;5;0;0
"177";"2007_103_gjerøy";"2007_103";103;"2007_gjerøy";2007;"gjerøy";26;2;4;2004;"no";"obs";NA;NA;1;108;108;4.68213122712422;-0.571875;1;1;5;2;4
"178";"2008_103_gjerøy";"2008_103";103;"2008_gjerøy";2008;"gjerøy";26;3;9;2004;"gene_new";NA;NA;"gene_new";0;121;121;4.79579054559674;-0.246875;1;1;5;2;2
"179";"2007_104_gjerøy";"2007_104";104;"2007_gjerøy";2007;"gjerøy";26;2;4;2004;"yes";NA;NA;NA;1;108;108;4.68213122712422;-0.571875;1;1;1;2;4
"180";"2008_104_gjerøy";"2008_104";104;"2008_gjerøy";2008;"gjerøy";26;3;9;2004;"yes";NA;NA;NA;1;121;121;4.79579054559674;-0.246875;1;1;3;1;3
"181";"2009_104_gjerøy";"2009_104";104;"2009_gjerøy";2009;"gjerøy";26;4;16;2004;"no";"obs";"capt";NA;0;107;107;4.67282883446191;-0.596875;1;1;12;1;1
"182";"2007_105_hestmannøy";"2007_105";105;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";NA;NA;0;172;172;5.14749447681345;0.053125;1;0;8;0;0
"183";"2007_106_selvær";"2007_106";106;"2007_selvær";2007;"selvær";24;2;4;2004;"gene_new";NA;NA;"gene_new";0;60;60;4.0943445622221;0.01875;0;1;4;0;0
"184";"2007_107_hestmannøy";"2007_107";107;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";NA;"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;2;0;2
"185";"2008_107_hestmannøy";"2008_107";107;"2008_hestmannøy";2008;"hestmannøy";27;3;9;2004;"no";"obs";NA;NA;0;153;153;5.03043792139244;-0.421875;1;1;6;3;3
"186";"2007_108_hestmannøy";"2007_108";108;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;8;0;2
"187";"2008_108_hestmannøy";"2008_108";108;"2008_hestmannøy";2008;"hestmannøy";27;3;9;2004;"no";"obs";"capt";NA;1;153;153;5.03043792139244;-0.421875;1;0;3;2;4
"188";"2007_109_nesøy";"2007_109";109;"2007_nesøy";2007;"nesøy";20;2;4;2004;"no";"obs";NA;NA;1;12;12;2.484906649788;-0.140625;1;1;7;2;4
"189";"2008_109_nesøy";"2008_109";109;"2008_nesøy";2008;"nesøy";20;3;9;2004;"no";"obs";NA;NA;1;21;21;3.04452243772342;0.084375;1;1;8;1;3
"190";"2009_109_nesøy";"2009_109";109;"2009_nesøy";2009;"nesøy";20;4;16;2004;"gene_new";NA;NA;"gene_new";0;17;17;2.83321334405622;-0.015625;1;1;5;1;1
"191";"2008_110_aldra";"2008_110";110;"2008_aldra";2008;"aldra";38;3;9;2004;"no";"obs";NA;NA;1;52;52;3.95124371858143;0.4875;1;1;5;2;4
"192";"2007_111_hestmannøy";"2007_111";111;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;0;4;0;0
"193";"2007_112_hestmannøy";"2007_112";112;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;8;0;2
"194";"2009_112_hestmannøy";"2009_112";112;"2009_hestmannøy";2009;"hestmannøy";27;4;16;2004;"no";"obs";"capt";NA;1;157;157;5.05624580534831;-0.321875;1;1;11;0;2
"195";"2010_112_hestmannøy";"2010_112";112;"2010_hestmannøy";2010;"hestmannøy";27;5;25;2004;"no";"obs";NA;NA;1;214;214;5.36597601502185;1.103125;1;1;2;1;3
"196";"2011_112_hestmannøy";"2011_112";112;"2011_hestmannøy";2011;"hestmannøy";27;6;36;2004;"no";"obs";NA;NA;0;283;283;5.64544689764324;2.828125;1;1;6;0;0
"197";"2008_113_hestmannøy";"2008_113";113;"2008_hestmannøy";2008;"hestmannøy";27;3;9;2004;"no";NA;"capt";NA;1;153;153;5.03043792139244;-0.421875;1;1;1;2;4
"198";"2009_113_hestmannøy";"2009_113";113;"2009_hestmannøy";2009;"hestmannøy";27;4;16;2004;"no";"obs";NA;NA;0;157;157;5.05624580534831;-0.321875;1;1;2;3;3
"199";"2007_114_hestmannøy";"2007_114";114;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";NA;NA;1;172;172;5.14749447681345;0.053125;1;1;5;1;3
"200";"2007_115_træna";"2007_115";115;"2007_træna";2007;"træna";23;2;4;2004;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;1;10;0;0
"201";"2007_116_selvær";"2007_116";116;"2007_selvær";2007;"selvær";24;2;4;2004;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;1;8;3;5
"202";"2008_116_selvær";"2008_116";116;"2008_selvær";2008;"selvær";24;3;9;2004;"gene_new";NA;NA;"gene_new";0;89;89;4.48863636973214;0.74375;0;1;2;1;1
"203";"2007_117_selvær";"2007_117";117;"2007_selvær";2007;"selvær";24;2;4;2004;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;0;3;1;3
"204";"2008_117_selvær";"2008_117";117;"2008_selvær";2008;"selvær";24;3;9;2004;"no";NA;"capt";NA;1;89;89;4.48863636973214;0.74375;0;0;3;0;2
"205";"2009_117_selvær";"2009_117";117;"2009_selvær";2009;"selvær";24;4;16;2004;"no";NA;"capt";NA;0;45;45;3.80666248977032;-0.35625;0;0;2;0;0
"206";"2007_118_selvær";"2007_118";118;"2007_selvær";2007;"selvær";24;2;4;2004;"no";"obs";NA;NA;0;60;60;4.0943445622221;0.01875;0;1;6;2;2
"207";"2007_119_gjerøy";"2007_119";119;"2007_gjerøy";2007;"gjerøy";26;2;4;2004;"yes";NA;NA;NA;1;108;108;4.68213122712422;-0.571875;1;1;4;4;6
"208";"2008_119_gjerøy";"2008_119";119;"2008_gjerøy";2008;"gjerøy";26;3;9;2004;"no";NA;"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;4;0;2
"209";"2009_119_gjerøy";"2009_119";119;"2009_gjerøy";2009;"gjerøy";26;4;16;2004;"no";"obs";NA;NA;1;107;107;4.67282883446191;-0.596875;1;1;6;2;4
"210";"2007_120_hestmannøy";"2007_120";120;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;1;4;4
"211";"2007_121_hestmannøy";"2007_121";121;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;2;2;4
"212";"2007_122_hestmannøy";"2007_122";122;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;14;0;0
"213";"2008_123_selvær";"2008_123";123;"2008_selvær";2008;"selvær";24;3;9;2004;"no";"obs";NA;NA;1;89;89;4.48863636973214;0.74375;0;1;2;1;3
"214";"2007_124_nesøy";"2007_124";124;"2007_nesøy";2007;"nesøy";20;2;4;2004;"no";NA;"capt";NA;0;12;12;2.484906649788;-0.140625;1;1;5;0;0
"215";"2007_125_hestmannøy";"2007_125";125;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;5;1;1
"216";"2008_126_indre kvarøy";"2008_126";126;"2008_indre kvarøy";2008;"indre kvarøy";28;3;9;2004;"no";"obs";NA;NA;0;68;68;4.21950770517611;-0.040625;1;0;3;0;0
"217";"2007_127_hestmannøy";"2007_127";127;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";NA;NA;1;172;172;5.14749447681345;0.053125;1;1;1;0;2
"218";"2008_127_hestmannøy";"2008_127";127;"2008_hestmannøy";2008;"hestmannøy";27;3;9;2004;"no";NA;"capt";NA;0;153;153;5.03043792139244;-0.421875;1;1;1;0;0
"219";"2007_128_selvær";"2007_128";128;"2007_selvær";2007;"selvær";24;2;4;2004;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;1;5;1;3
"220";"2008_128_selvær";"2008_128";128;"2008_selvær";2008;"selvær";24;3;9;2004;"gene_new";NA;NA;"gene_new";0;89;89;4.48863636973214;0.74375;0;1;4;2;2
"221";"2007_129_hestmannøy";"2007_129";129;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;1;1;3
"222";"2010_129_hestmannøy";"2010_129";129;"2010_hestmannøy";2010;"hestmannøy";27;5;25;2004;"no";"obs";NA;NA;0;214;214;5.36597601502185;1.103125;1;1;2;5;5
"223";"2008_130_selvær";"2008_130";130;"2008_selvær";2008;"selvær";24;3;9;2004;"no";"obs";NA;NA;1;89;89;4.48863636973214;0.74375;0;1;7;2;4
"224";"2009_130_selvær";"2009_130";130;"2009_selvær";2009;"selvær";24;4;16;2004;"gene_new";NA;NA;"gene_new";1;45;45;3.80666248977032;-0.35625;0;1;8;1;3
"225";"2010_130_selvær";"2010_130";130;"2010_selvær";2010;"selvær";24;5;25;2004;"gene_new";NA;NA;"gene_new";1;55;55;4.00733318523247;-0.10625;0;1;2;1;3
"226";"2011_130_selvær";"2011_130";130;"2011_selvær";2011;"selvær";24;6;36;2004;"gene_new";NA;NA;"gene_new";0;89;89;4.48863636973214;0.74375;0;1;4;1;1
"227";"2009_131_selvær";"2009_131";131;"2009_selvær";2009;"selvær";24;4;16;2004;"no";"obs";"capt";NA;1;45;45;3.80666248977032;-0.35625;0;0;4;0;2
"228";"2007_132_træna";"2007_132";132;"2007_træna";2007;"træna";23;2;4;2004;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;0;9;1;1
"229";"2007_133_hestmannøy";"2007_133";133;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";NA;NA;0;172;172;5.14749447681345;0.053125;1;0;2;1;1
"230";"2008_134_gjerøy";"2008_134";134;"2008_gjerøy";2008;"gjerøy";26;4;16;2003;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;0;3;1;3
"231";"2009_134_gjerøy";"2009_134";134;"2009_gjerøy";2009;"gjerøy";26;5;25;2003;"no";"obs";"capt";NA;1;107;107;4.67282883446191;-0.596875;1;0;11;4;6
"232";"2010_134_gjerøy";"2010_134";134;"2010_gjerøy";2010;"gjerøy";26;6;36;2003;"no";"obs";"capt";NA;1;136;136;4.91265488573605;0.128125;1;0;2;2;4
"233";"2011_134_gjerøy";"2011_134";134;"2011_gjerøy";2011;"gjerøy";26;7;49;2003;"no";"obs";NA;NA;1;144;144;4.969813299576;0.328125;1;0;1;0;2
"234";"2012_134_gjerøy";"2012_134";134;"2012_gjerøy";2012;"gjerøy";26;8;64;2003;"yes";NA;NA;NA;1;196;196;5.27811465923052;1.628125;1;0;1;1;3
"235";"2009_135_aldra";"2009_135";135;"2009_aldra";2009;"aldra";38;5;25;2003;"no";NA;"capt";NA;0;52;52;3.95124371858143;0.4875;1;0;4;0;0
"236";"2007_136_træna";"2007_136";136;"2007_træna";2007;"træna";23;2;4;2004;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;0;2;1;1
"237";"2007_137_nesøy";"2007_137";137;"2007_nesøy";2007;"nesøy";20;2;4;2004;"no";NA;"capt";NA;1;12;12;2.484906649788;-0.140625;1;1;6;0;2
"238";"2007_138_nesøy";"2007_138";138;"2007_nesøy";2007;"nesøy";20;2;4;2004;"no";"obs";"capt";NA;0;12;12;2.484906649788;-0.140625;1;0;5;0;0
"239";"2007_139_træna";"2007_139";139;"2007_træna";2007;"træna";23;2;4;2004;"no";"obs";NA;NA;1;88;88;4.47733681447821;0.50625;0;0;7;0;2
"240";"2008_139_træna";"2008_139";139;"2008_træna";2008;"træna";23;3;9;2004;"no";"obs";NA;NA;1;28;28;3.3322045101752;-0.99375;0;0;10;1;3
"241";"2009_139_træna";"2009_139";139;"2009_træna";2009;"træna";23;4;16;2004;"gene_new";NA;NA;"gene_new";0;57;57;4.04305126783455;-0.26875;0;0;2;0;0
"242";"2007_140_selvær";"2007_140";140;"2007_selvær";2007;"selvær";24;3;9;2003;"yes";NA;NA;NA;1;60;60;4.0943445622221;0.01875;0;0;7;2;4
"243";"2007_141_træna";"2007_141";141;"2007_træna";2007;"træna";23;3;9;2003;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;0;4;0;0
"244";"2007_142_hestmannøy";"2007_142";142;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;6;0;2
"245";"2008_142_hestmannøy";"2008_142";142;"2008_hestmannøy";2008;"hestmannøy";27;4;16;2003;"no";"obs";NA;NA;1;153;153;5.03043792139244;-0.421875;1;1;1;0;2
"246";"2009_142_hestmannøy";"2009_142";142;"2009_hestmannøy";2009;"hestmannøy";27;5;25;2003;"no";"obs";"capt";NA;1;157;157;5.05624580534831;-0.321875;1;1;3;1;3
"247";"2010_142_hestmannøy";"2010_142";142;"2010_hestmannøy";2010;"hestmannøy";27;6;36;2003;"no";"obs";"capt";NA;1;214;214;5.36597601502185;1.103125;1;1;4;0;2
"248";"2007_143_hestmannøy";"2007_143";143;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;4;1;3
"249";"2007_144_aldra";"2007_144";144;"2007_aldra";2007;"aldra";38;3;9;2003;"no";"obs";"capt";NA;1;43;43;3.76120011569356;0.2625;1;1;1;3;5
"250";"2008_144_aldra";"2008_144";144;"2008_aldra";2008;"aldra";38;4;16;2003;"no";"obs";NA;NA;1;52;52;3.95124371858143;0.4875;1;1;3;0;2
"251";"2009_144_aldra";"2009_144";144;"2009_aldra";2009;"aldra";38;5;25;2003;"no";NA;"capt";NA;0;52;52;3.95124371858143;0.4875;1;1;4;1;1
"252";"2007_145_indre kvarøy";"2007_145";145;"2007_indre kvarøy";2007;"indre kvarøy";28;3;9;2003;"no";"obs";NA;NA;0;57;57;4.04305126783455;-0.315625;1;0;2;0;0
"253";"2007_146_hestmannøy";"2007_146";146;"2007_hestmannøy";2007;"hestmannøy";27;3;9;2003;"no";NA;"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;5;0;2
"254";"2007_147_hestmannøy";"2007_147";147;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";NA;"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;7;0;2
"255";"2007_148_hestmannøy";"2007_148";148;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;2;0;2
"256";"2008_148_hestmannøy";"2008_148";148;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"no";"obs";"capt";NA;1;153;153;5.03043792139244;-0.421875;1;1;5;3;5
"257";"2010_148_hestmannøy";"2010_148";148;"2010_hestmannøy";2010;"hestmannøy";27;4;16;2005;"no";"obs";"capt";NA;0;214;214;5.36597601502185;1.103125;1;1;3;0;0
"258";"2007_149_hestmannøy";"2007_149";149;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";NA;NA;0;172;172;5.14749447681345;0.053125;1;1;2;2;2
"259";"2007_150_gjerøy";"2007_150";150;"2007_gjerøy";2007;"gjerøy";26;1;1;2005;"yes";NA;NA;NA;1;108;108;4.68213122712422;-0.571875;1;0;4;4;6
"260";"2008_150_gjerøy";"2008_150";150;"2008_gjerøy";2008;"gjerøy";26;2;4;2005;"no";"obs";NA;NA;1;121;121;4.79579054559674;-0.246875;1;0;5;0;2
"261";"2009_150_gjerøy";"2009_150";150;"2009_gjerøy";2009;"gjerøy";26;3;9;2005;"no";"obs";NA;NA;0;107;107;4.67282883446191;-0.596875;1;0;7;2;2
"262";"2007_151_hestmannøy";"2007_151";151;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";NA;NA;1;172;172;5.14749447681345;0.053125;1;0;3;0;2
"263";"2008_151_hestmannøy";"2008_151";151;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"no";"obs";"capt";NA;0;153;153;5.03043792139244;-0.421875;1;0;3;1;1
"264";"2007_152_hestmannøy";"2007_152";152;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";NA;NA;0;172;172;5.14749447681345;0.053125;1;0;8;0;0
"265";"2007_153_nesøy";"2007_153";153;"2007_nesøy";2007;"nesøy";20;1;1;2005;"no";"obs";"capt";NA;0;12;12;2.484906649788;-0.140625;1;1;10;1;1
"266";"2008_154_gjerøy";"2008_154";154;"2008_gjerøy";2008;"gjerøy";26;4;16;2003;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;3;0;2
"267";"2009_154_gjerøy";"2009_154";154;"2009_gjerøy";2009;"gjerøy";26;5;25;2003;"no";"obs";NA;NA;0;107;107;4.67282883446191;-0.596875;1;1;10;4;4
"268";"2007_155_aldra";"2007_155";155;"2007_aldra";2007;"aldra";38;4;16;2002;"no";"obs";"capt";NA;1;43;43;3.76120011569356;0.2625;1;1;5;3;5
"269";"2008_155_aldra";"2008_155";155;"2008_aldra";2008;"aldra";38;5;25;2002;"no";NA;"capt";NA;1;52;52;3.95124371858143;0.4875;1;1;3;1;3
"270";"2009_155_aldra";"2009_155";155;"2009_aldra";2009;"aldra";38;6;36;2002;"no";NA;"capt";NA;0;52;52;3.95124371858143;0.4875;1;1;1;0;0
"271";"2008_156_hestmannøy";"2008_156";156;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"no";"obs";"capt";NA;1;153;153;5.03043792139244;-0.421875;1;1;3;1;3
"272";"2009_156_hestmannøy";"2009_156";156;"2009_hestmannøy";2009;"hestmannøy";27;3;9;2005;"no";"obs";NA;NA;0;157;157;5.05624580534831;-0.321875;1;1;3;1;1
"273";"2007_157_hestmannøy";"2007_157";157;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;4;1;3
"274";"2007_158_hestmannøy";"2007_158";158;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";NA;"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;7;3;5
"275";"2008_158_hestmannøy";"2008_158";158;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;1;5;1;1
"276";"2007_159_hestmannøy";"2007_159";159;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;2;1;3
"277";"2007_160_hestmannøy";"2007_160";160;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"gene_new";NA;NA;"gene_new";0;172;172;5.14749447681345;0.053125;1;1;2;0;0
"278";"2007_161_hestmannøy";"2007_161";161;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;5;0;2
"279";"2008_161_hestmannøy";"2008_161";161;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"no";"obs";"capt";NA;1;153;153;5.03043792139244;-0.421875;1;0;1;0;2
"280";"2010_162_hestmannøy";"2010_162";162;"2010_hestmannøy";2010;"hestmannøy";27;5;25;2004;"no";NA;"capt";NA;0;214;214;5.36597601502185;1.103125;1;0;3;0;0
"281";"2007_163_sleneset";"2007_163";163;"2007_sleneset";2007;"sleneset";35;1;1;2005;"no";"obs";NA;NA;0;52;52;3.95124371858143;0.334375;0;1;1;0;0
"282";"2009_164_selvær";"2009_164";164;"2009_selvær";2009;"selvær";24;3;9;2005;"no";NA;"capt";NA;1;45;45;3.80666248977032;-0.35625;0;1;1;0;2
"283";"2010_164_selvær";"2010_164";164;"2010_selvær";2010;"selvær";24;4;16;2005;"no";"obs";NA;NA;1;55;55;4.00733318523247;-0.10625;0;1;3;2;4
"284";"2011_164_selvær";"2011_164";164;"2011_selvær";2011;"selvær";24;5;25;2005;"no";"obs";NA;NA;0;89;89;4.48863636973214;0.74375;0;1;4;1;1
